code_postal,tr002_type_batiment_id,annee_construction,surface_habitable,consommation_energie,nom_methode_dpe,tr001_modele_dpe_id,tr006_type_usage_id,description,tr004_type_energie_id,description.1,consommation_energie_finale,annee_DPE,coordonnees,ville
92600,Appartement,2014.0,60.36,55.97,TH_BCE,11,1,Chauffage,3,Gaz,1762.97,2014,"48.915464529, 2.28801082145",Asnières-sur-Seine
94400,Appartement,2015.0,46.93,67.82,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,88896.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
93400,Appartement,2015.0,62.77,70.35,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,160642.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93400,Appartement,2014.0,71.72,58.81,FACTURE - DPE,11,1,Chauffage,3,Gaz,35332.0,2014,"48.9096159679, 2.33315490092",Saint-Ouen
95000,Appartement,2002.0,50.7,226.9,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,2403.01,2014,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
94200,Appartement,2006.0,65.5,197.19,3CL - DPE,9,1,Chauffage,3,Gaz,10680.56,2014,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93400,Appartement,2015.0,87.96,68.93,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,82417.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
75017,Appartement,2015.0,29.42,47.79,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,136457.3,2015,"48.8872660268, 2.30686780021","Paris 17, Paris"
91700,Appartement,2016.0,57.92,74.56,FACTURE - DPE,11,1,Chauffage,3,Gaz,114358.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75017,Appartement,2001.0,49.93,213.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2122.84,2013,"48.8872660268, 2.30686780021","Paris 17, Paris"
75017,Appartement,2001.0,65.82,288.0,Méthode 3CL,9,1,Chauffage,2,Electricité,5081.18,2014,"48.8872660268, 2.30686780021","Paris 17, Paris"
92120,Appartement,2002.0,74.0,226.55,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,3995.4,2014,"48.8152695492, 2.31739229511",Montrouge
95000,Appartement,2006.0,43.0,243.89,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,2150.75,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
92400,Appartement,2005.0,89.03,202.49,3CL - DPE,1,1,Chauffage,2,Electricité,4161.41,2015,"48.8983884255, 2.25522376319",Courbevoie
75007,Appartement,2015.0,24.62,264.31,FACTURE - DPE,11,1,Chauffage,2,Electricité,79640.8,2015,"48.8561051636, 2.31254406306","Paris, Paris 07"
91120,Appartement,2015.0,83.13,76.85,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125788.0,2015,"48.714670201, 2.22882062662",Palaiseau
92100,Appartement,2014.0,109.37,56.34,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,268199.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
93400,Appartement,2016.0,79.68,34.72,FACTURE - DPE,11,1,Chauffage,3,Gaz,11885.0,2016,"48.9096159679, 2.33315490092",Saint-Ouen
93300,Appartement,2014.0,76.0,63.03,FACTURE - DPE,11,1,Chauffage,3,Gaz,109242.0,2014,"48.9126312095, 2.38445065454",Aubervilliers
93400,Appartement,2015.0,47.31,63.26,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,123301.6,2015,"48.9096159679, 2.33315490092",Saint-Ouen
91700,Appartement,2016.0,78.23,52.03,FACTURE - DPE,11,1,Chauffage,3,Gaz,27750.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
95000,Appartement,2006.0,40.8,168.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1429.86,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
93300,Appartement,2015.0,66.0,71.5,FACTURE - DPE,11,1,Chauffage,3,Gaz,52748.8,2015,"48.9126312095, 2.38445065454",Aubervilliers
93400,Appartement,2015.0,39.83,71.38,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,140466.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93200,Appartement,2014.0,90.56,16.0,FACTURE - DPE,11,1,Chauffage,3,Gaz,63728.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
92200,Maison,2001.0,133.54,283.0,Méthode 3CL,1,1,Chauffage,2,Electricité,12407.19,2014,"48.8855663756, 2.26645990318",Neuilly-sur-Seine
75010,Appartement,2005.0,106.0,199.42,TROIS_CL_DPE,9,1,Chauffage,2,Electricité,5165.98,2014,"48.8759734307, 2.36068494701","Paris, Paris 10"
93200,Appartement,2015.0,20.7,76.16,FACTURE - DPE,11,1,Chauffage,3,Gaz,101796.0,2015,"48.9296140653, 2.35920270384",Saint-Denis
93400,Appartement,2001.0,59.03,151.0,Méthode 3CL,1,1,Chauffage,2,Electricité,1929.11,2014,"48.9096159679, 2.33315490092",Saint-Ouen
92100,Appartement,2015.0,20.3,76.74,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,158012.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
92000,Appartement,2013.0,42.03,60.19,FACTURE - DPE,11,1,Chauffage,3,Gaz,79590.0,2013,"48.8962161446, 2.2068493546",Nanterre
93200,Appartement,2005.0,91.16,156.64,3CL-DPE,1,1,Chauffage,2,Electricité,2843.44,2014,"48.9296140653, 2.35920270384",Saint-Denis
92130,Appartement,2015.0,82.03,217.03,FACTURE - DPE,11,1,Chauffage,2,Electricité,29593.0,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75018,Appartement,2005.0,85.0,141.77,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,2305.42,2015,"48.892362855900004, 2.34785432498","Paris, Paris 18"
94400,Appartement,2015.0,47.94,54.3,TH_C_E,11,1,Chauffage,4,Autres énergies,1697.63,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
94200,Appartement,2016.0,60.64,44.62,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,46571.1,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
93600,Appartement,2007.0,37.25,237.0,Méthode 3CL,9,1,Chauffage,2,Electricité,1639.36,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
93200,Appartement,2013.0,49.7,66.09,FACTURE - DPE,11,1,Chauffage,3,Gaz,53463.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
95130,Appartement,2015.0,38.76,74.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236474.0,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
91700,Appartement,2016.0,46.26,54.39,FACTURE - DPE,11,1,Chauffage,3,Gaz,50804.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75019,Appartement,2015.0,20.9,48.89,FACTURE - DPE,11,1,Chauffage,3,Gaz,49768.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
94400,Appartement,2015.0,77.59,61.95,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,88896.0,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92100,Appartement,2006.0,69.03,184.0,Méthode 3CL,9,1,Chauffage,2,Electricité,3252.28,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
75007,Appartement,2013.0,20.45,204.31,FACTURE - DPE,11,1,Chauffage,2,Electricité,35272.2,2014,"48.8561051636, 2.31254406306","Paris, Paris 07"
92000,Maison,2014.0,106.25,114.78,TH_C_E,11,1,Chauffage,3,Gaz,8938.41,2014,"48.8962161446, 2.2068493546",Nanterre
92100,Appartement,2014.0,73.25,54.64,FACTURE - DPE,11,1,Chauffage,3,Gaz,117465.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
75013,Appartement,2014.0,21.2,79.0,FACTURE - DPE,11,1,Chauffage,3,Gaz,107898.2,2014,"48.8283577313, 2.36214011885","Paris 13, Paris"
91700,Appartement,2015.0,64.59,67.31,TH_C_E,11,1,Chauffage,3,Gaz,2513.07,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92400,Appartement,2014.0,38.93,84.18,FACTURE - DPE,11,1,Chauffage,2,Electricité,195354.5,2014,"48.8983884255, 2.25522376319",Courbevoie
91700,Appartement,2014.0,42.32,77.34,TH_C_E,11,1,Chauffage,2,Electricité,689.69,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75015,Appartement,2013.0,86.8,206.98,FACTURE - DPE,11,1,Chauffage,2,Electricité,91341.0,2013,"48.8401714342, 2.29321693746","Paris, Paris 15"
93400,Appartement,2015.0,44.45,71.83,3CL-DPE,1,1,Chauffage,4,Autres énergies,1494.86,2015,"48.9096159679, 2.33315490092",Saint-Ouen
91120,Appartement,2015.0,51.71,88.02,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,37276.0,2015,"48.714670201, 2.22882062662",Palaiseau
95130,Appartement,2006.0,40.2,230.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2377.77,2015,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
93110,Appartement,2014.0,45.83,64.39,TH_C_E,11,1,Chauffage,3,Gaz,1488.56,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
95000,Appartement,2015.0,32.82,61.67,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,126900.0,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
94200,Appartement,2015.0,20.14,79.38,TH_C_E,11,1,Chauffage,4,Autres énergies,780.06,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92000,Appartement,2015.0,34.1,2.719999999999999,TH_BCE,11,1,Chauffage,2,Electricité,119.54,2016,"48.8962161446, 2.2068493546",Nanterre
92600,Appartement,2015.0,41.66,62.24,TH_C_E,11,1,Chauffage,3,Gaz,1468.7,2015,"48.915464529, 2.28801082145",Asnières-sur-Seine
91100,Maison,2001.0,122.62,179.0,Méthode 3CL,1,1,Chauffage,1,"Bois, Biomasse",4745.49,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
94200,Appartement,2016.0,64.31,63.05,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,208806.0,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
94200,Appartement,2014.0,45.25,52.45,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,37475.3,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92130,Appartement,2005.0,69.36,173.66,TROIS_CL_DPE,1,1,Chauffage,2,Electricité,2221.99,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75019,Appartement,2015.0,45.0,57.25,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,157757.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
91700,Appartement,2015.0,44.4,63.13,FACTURE - DPE,11,1,Chauffage,3,Gaz,7421.5,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92000,Appartement,2008.0,45.31,310.82,3CL - DPE,9,1,Chauffage,2,Electricité,3557.46,2013,"48.8962161446, 2.2068493546",Nanterre
75013,Appartement,2013.0,56.26,50.31,TH_C_E,11,1,Chauffage,4,Autres énergies,1232.25,2013,"48.8283577313, 2.36214011885","Paris 13, Paris"
75015,Appartement,2012.0,18.69,72.65,TH_C_E,11,1,Chauffage,4,Autres énergies,904.71,2014,"48.8401714342, 2.29321693746","Paris, Paris 15"
75019,Appartement,2015.0,33.92,61.21,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,237518.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
91700,Appartement,2015.0,61.02,58.75,TH_C_E,11,1,Chauffage,3,Gaz,1807.03,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
94400,Appartement,2006.0,107.47,88.03,TROIS_CL_DPE,1,1,Chauffage,3,Gaz,6828.2,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
91700,Appartement,2015.0,65.0,81.85,FACTURE - DPE,11,1,Chauffage,3,Gaz,96387.0,2015,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92120,Appartement,2003.0,66.4,199.01,3CL - DPE,1,1,Chauffage,1,"Bois, Biomasse",2700.24,2014,"48.8152695492, 2.31739229511",Montrouge
92120,Appartement,2015.0,81.2,61.03,TH_C_E,11,1,Chauffage,3,Gaz,2458.42,2015,"48.8152695492, 2.31739229511",Montrouge
95130,Appartement,2014.0,39.33,65.0,FACTURE - DPE,11,1,Chauffage,3,Gaz,67424.5,2014,"48.9926867479, 2.22747200568","Franconville, Le Plessis-Bouchard"
93400,Appartement,2014.0,78.36,59.95,FACTURE - DPE,11,1,Chauffage,3,Gaz,15743.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93400,Appartement,2015.0,47.3,48.94,FACTURE - DPE,11,1,Chauffage,3,Gaz,51596.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93110,Appartement,2015.0,59.75,65.92,FACTURE - DPE,11,1,Chauffage,3,Gaz,148820.0,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92100,Appartement,2015.0,101.0,55.66,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,65324.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
92000,Appartement,2014.0,34.35,65.29,TH_C_E,11,1,Chauffage,3,Gaz,1157.84,2014,"48.8962161446, 2.2068493546",Nanterre
91120,Appartement,2015.0,42.82,92.73,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,125788.0,2015,"48.714670201, 2.22882062662",Palaiseau
91120,Appartement,2015.0,62.65,72.5,TH_BCE,11,1,Chauffage,4,Autres énergies,2496.28,2015,"48.714670201, 2.22882062662",Palaiseau
93110,Appartement,2014.0,90.2,66.06,TH_C_E,11,1,Chauffage,3,Gaz,2033.77,2014,"48.8745435446, 2.48670478198",Rosny-sous-Bois
91100,Appartement,2004.0,63.27,195.56,3CL - DPE,1,1,Chauffage,2,Electricité,2333.54,2016,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
93110,Appartement,2015.0,19.26,70.15,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,228104.1,2015,"48.8745435446, 2.48670478198",Rosny-sous-Bois
92130,Appartement,2014.0,71.8,53.55,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,131506.0,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91120,Appartement,2015.0,50.68,72.54,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
94400,Appartement,2014.0,43.54,68.34,FACTURE - DPE,11,1,Chauffage,3,Gaz,103904.0,2014,"48.7885568869, 2.39425728394",Vitry-sur-Seine
75019,Appartement,2015.0,53.24,40.18,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,238545.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
93200,Appartement,2014.0,20.4,47.17,FACTURE - DPE,11,1,Chauffage,3,Gaz,78203.0,2014,"48.9296140653, 2.35920270384",Saint-Denis
75007,Appartement,2006.0,78.2,204.0,Méthode 3CL,9,1,Chauffage,2,Electricité,3432.84,2014,"48.8561051636, 2.31254406306","Paris, Paris 07"
75013,Appartement,2013.0,94.43,50.31,TH_C_E,11,1,Chauffage,4,Autres énergies,2068.27,2013,"48.8283577313, 2.36214011885","Paris 13, Paris"
91120,Appartement,2015.0,40.21,61.41,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,37276.0,2015,"48.714670201, 2.22882062662",Palaiseau
94400,Appartement,2009.0,46.0,244.71,3CL,22,1,Chauffage,2,Electricité,2224.44,2014,"48.7885568869, 2.39425728394",Vitry-sur-Seine
91100,Maison,2014.0,64.52,281.87,FACTURE - DPE,11,1,Chauffage,2,Electricité,4415.0,2014,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
92000,Appartement,2014.0,72.06,75.25,TH_C_E,11,1,Chauffage,3,Gaz,3415.24,2015,"48.8962161446, 2.2068493546",Nanterre
93100,Appartement,2014.0,72.55,52.9,TH_C_E,11,1,Chauffage,3,Gaz,1625.29,2014,"48.8631150275, 2.44833244212",Montreuil
93600,Appartement,2014.0,39.42,69.46,TH_C_E,11,1,Chauffage,3,Gaz,1213.71,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
92000,Appartement,2015.0,60.5,-4.69,TH_BCE,11,1,Chauffage,2,Electricité,146.64,2016,"48.8962161446, 2.2068493546",Nanterre
91100,Appartement,2015.0,66.85,79.12,FACTURE - DPE,11,1,Chauffage,3,Gaz,104480.0,2015,"48.598553411, 2.4642298382","Villabé, Corbeil-Essonnes"
91120,Appartement,2015.0,57.3,59.22,TH_BCE,11,1,Chauffage,4,Autres énergies,1669.07,2016,"48.714670201, 2.22882062662",Palaiseau
75014,Appartement,2016.0,72.9,60.29,TH_C_E,11,1,Chauffage,4,Autres énergies,2740.16,2016,"48.8291473577, 2.32698552913","Paris, Paris 14"
91700,Appartement,2005.0,74.0,117.0,Méthode 3CL,1,1,Chauffage,3,Gaz,6978.37,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
91120,Appartement,2015.0,65.5,62.7,TH_C_E,11,1,Chauffage,4,Autres énergies,4106.85,2015,"48.714670201, 2.22882062662",Palaiseau
75019,Appartement,2015.0,28.29,64.05,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,238545.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
75011,Appartement,2013.0,82.07,61.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,232965.0,2013,"48.8593266337, 2.379860868049999","Paris, Paris 11"
95000,Appartement,2015.0,78.0,55.87,TH_C_E,11,1,Chauffage,4,Autres énergies,2549.54,2015,"49.0378977963, 2.06061895699","Pontoise, Boisemont, Cergy, Neuville-sur-Oise"
91120,Appartement,2015.0,19.75,124.64,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,131043.0,2015,"48.714670201, 2.22882062662",Palaiseau
92000,Appartement,2014.0,63.9,73.29,TH_C_E,11,1,Chauffage,3,Gaz,2148.11,2014,"48.8962161446, 2.2068493546",Nanterre
92130,Appartement,2006.0,30.0,315.0,Méthode 3CL,1,1,Chauffage,2,Electricité,2706.47,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92130,Appartement,2004.0,68.0,110.13,3CL,9,1,Chauffage,3,Gaz,5138.49,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
93200,Appartement,2006.0,43.68,138.0,Méthode 3CL,1,1,Chauffage,3,Gaz,4573.1,2016,"48.9296140653, 2.35920270384",Saint-Denis
91700,Appartement,2016.0,57.08,59.84,FACTURE - DPE,11,1,Chauffage,3,Gaz,114358.0,2016,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
92130,Appartement,2014.0,92.9,31.09,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,74903.1,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
93400,Appartement,2014.0,45.23,58.81,FACTURE - DPE,11,1,Chauffage,3,Gaz,35332.0,2014,"48.9096159679, 2.33315490092",Saint-Ouen
92130,Appartement,2014.0,27.05,64.53,TH_C_E,11,1,Chauffage,4,Autres énergies,742.04,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
91120,Appartement,2015.0,112.5,62.69,TH_C_E,11,1,Chauffage,4,Autres énergies,7053.75,2015,"48.714670201, 2.22882062662",Palaiseau
94400,Appartement,2015.0,47.33,54.39,TH_C_E,11,1,Chauffage,4,Autres énergies,1676.03,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
75019,Appartement,2015.0,61.95,64.46,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,220429.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
91120,Appartement,2015.0,61.92,65.99,TH_C_E,11,1,Chauffage,4,Autres énergies,2118.97,2015,"48.714670201, 2.22882062662",Palaiseau
91120,Appartement,2015.0,41.57,80.27,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,236813.0,2015,"48.714670201, 2.22882062662",Palaiseau
94200,Appartement,2016.0,62.73,44.62,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,46571.1,2016,"48.8126036229, 2.38769451134",Ivry-sur-Seine
94200,Appartement,2015.0,28.36,65.64,TH_C_E,11,1,Chauffage,4,Autres énergies,1112.35,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
75011,Appartement,2013.0,36.03,61.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,232965.0,2013,"48.8593266337, 2.379860868049999","Paris, Paris 11"
93300,Appartement,2014.0,62.72,53.16,TH_C_E,11,1,Chauffage,4,Autres énergies,1803.83,2014,"48.9126312095, 2.38445065454",Aubervilliers
75013,Appartement,2013.0,27.4,50.31,TH_C_E,11,1,Chauffage,4,Autres énergies,600.13,2013,"48.8283577313, 2.36214011885","Paris 13, Paris"
94400,Appartement,2015.0,65.03,52.01,TH_C_E,11,1,Chauffage,4,Autres énergies,2302.82,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92130,Appartement,2014.0,41.6,26.11,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,74903.1,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
93400,Appartement,2015.0,45.49,59.56,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,208499.8,2015,"48.9096159679, 2.33315490092",Saint-Ouen
94400,Appartement,2014.0,46.15,63.06,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,184464.0,2014,"48.7885568869, 2.39425728394",Vitry-sur-Seine
75019,Appartement,2014.0,59.1,52.64,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,51075.0,2014,"48.8868704923, 2.38465309568","Paris, Paris 19"
92130,Appartement,2014.0,80.72,64.53,TH_C_E,11,1,Chauffage,4,Autres énergies,2214.32,2014,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92100,Appartement,2014.0,77.02,67.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,186261.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
75011,Appartement,2013.0,25.66,61.69,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,232965.0,2013,"48.8593266337, 2.379860868049999","Paris, Paris 11"
75011,Appartement,2011.0,103.86,33.87,TH_C_E,11,1,Chauffage,3,Gaz,815.39,2015,"48.8593266337, 2.379860868049999","Paris, Paris 11"
75011,Appartement,2011.0,41.56,47.3,TH_C_E,11,1,Chauffage,3,Gaz,312.1,2015,"48.8593266337, 2.379860868049999","Paris, Paris 11"
92100,Appartement,2015.0,24.7,69.65,FACTURE - DPE,11,1,Chauffage,3,Gaz,32533.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
92130,Appartement,2006.0,45.18,58.01,FACTURE - DPE,2,1,Chauffage,4,Autres énergies,1138.0,2015,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
92400,Appartement,2014.0,43.46,56.47,FACTURE - DPE,11,1,Chauffage,2,Electricité,195354.5,2014,"48.8983884255, 2.25522376319",Courbevoie
94400,Maison,2006.0,50.0,330.0,Méthode 3CL,9,1,Chauffage,2,Electricité,4503.14,2015,"48.7885568869, 2.39425728394",Vitry-sur-Seine
92400,Appartement,2001.0,71.52,257.0,Méthode 3CL,1,1,Chauffage,2,Electricité,4546.22,2013,"48.8983884255, 2.25522376319",Courbevoie
91120,Appartement,2016.0,63.6,88.74,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,181142.0,2016,"48.714670201, 2.22882062662",Palaiseau
75019,Appartement,2015.0,27.28,62.36,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,58852.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
92100,Appartement,2014.0,39.68,54.64,FACTURE - DPE,11,1,Chauffage,3,Gaz,117465.0,2014,"48.8364966292, 2.23867632216",Boulogne-Billancourt
91700,Appartement,2014.0,62.98,54.53,FACTURE - DPE,11,1,Chauffage,3,Gaz,63840.0,2014,"48.6398858055, 2.34146847544","Villiers-sur-Orge, Sainte-Geneviève-des-Bois, Fleury-Mérogis"
75019,Appartement,2015.0,79.5,62.56,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,87251.0,2015,"48.8868704923, 2.38465309568","Paris, Paris 19"
94200,Appartement,2015.0,19.7,84.04,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,89794.0,2015,"48.8126036229, 2.38769451134",Ivry-sur-Seine
92100,Appartement,2015.0,41.96,67.91,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,139393.0,2015,"48.8364966292, 2.23867632216",Boulogne-Billancourt
92130,Appartement,2013.0,46.7,51.88,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,51334.0,2013,"48.8232529299, 2.26429719337",Issy-les-Moulineaux
75013,Appartement,2014.0,53.65,38.3,TH_C_E,11,1,Chauffage,4,Autres énergies,1125.58,2014,"48.8283577313, 2.36214011885","Paris 13, Paris"
93400,Appartement,2014.0,83.0,64.71,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,184000.0,2015,"48.9096159679, 2.33315490092",Saint-Ouen
93600,Appartement,2014.0,57.3,66.76,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,117345.0,2014,"48.9461334622, 2.49331125191",Aulnay-sous-Bois
75011,Appartement,2011.0,63.5,52.71,TH_C_E,11,1,Chauffage,3,Gaz,1208.11,2015,"48.8593266337, 2.379860868049999","Paris, Paris 11"
91120,Appartement,2016.0,60.1,83.03,FACTURE - DPE,11,1,Chauffage,4,Autres énergies,181142.0,2016,"48.714670201, 2.22882062662",Palaiseau
